Flag	Source	Filename	Type	TSC Event	TSC Command	Entity Index	Entity Type	Entity Name	Entity Bits	Entity Oversight Warning
274	Entity	Little.pxe	Read			9	136	Puppy, carried	AppearWhenFlagSet	
1372	TSC	Little.tsc	Read	#0200	<FLJ					
2811	TSC	Little.tsc	Read	#0200	<FLJ					
1372	TSC	Little.tsc	Write	#0203	<FL+					
1370	TSC	Little.tsc	Read	#0210	<FLJ					
1371	TSC	Little.tsc	Write	#0210	<FL+					
1372	TSC	Little.tsc	Read	#0211	<FLJ					
1393	Entity	Blcny2.pxe	Read			3	18	Door	AppearWhenFlagSet	
1393	Entity	Blcny2.pxe	Read			9	18	Door	HideWhenFlagSet	
1390	Entity	Blcny2.pxe	Read			10	254	Helicopter	HideWhenFlagSet	
1390	Entity	Blcny2.pxe	Read			13	223	Momorin	HideWhenFlagSet	
1390	Entity	Blcny2.pxe	Read			14	0	Null	HideWhenFlagSet	
1391	Entity	Blcny2.pxe	Read			15	42	Sue	AppearWhenFlagSet	
1392	Entity	Blcny2.pxe	Read			16	42	Sue	AppearWhenFlagSet	
1392	Entity	Blcny2.pxe	Read			17	46	H/V Trigger	AppearWhenFlagSet	
1341	Entity	Blcny2.pxe	Read			23	292	Quake	AppearWhenFlagSet	
1341	Entity	Blcny2.pxe	Read			25	294	Generator - Falling Block	AppearWhenFlagSet	
274	Entity	Blcny2.pxe	Read			28	136	Puppy, carried	AppearWhenFlagSet	
1190	TSC	Blcny2.tsc	Write	#0090	<FL-					
1191	TSC	Blcny2.tsc	Write	#0090	<FL-					
1192	TSC	Blcny2.tsc	Write	#0090	<FL+					
1190	TSC	Blcny2.tsc	Write	#0091	<FL+					
1191	TSC	Blcny2.tsc	Write	#0091	<FL-					
1192	TSC	Blcny2.tsc	Write	#0091	<FL-					
1190	TSC	Blcny2.tsc	Write	#0094	<FL-					
1191	TSC	Blcny2.tsc	Write	#0094	<FL+					
1192	TSC	Blcny2.tsc	Write	#0094	<FL-					
6001	TSC	Blcny2.tsc	Read	#0120	<FLJ					
6002	TSC	Blcny2.tsc	Read	#0120	<FLJ					
0	Both	Blcny2.tsc	Write	#0200	<DNP	18	0	Null	IgnoreSolidity, RunEventOnTouch, SpawnInOtherDirection	
1191	TSC	Blcny2.tsc	Read	#0210	<FLJ					
1192	TSC	Blcny2.tsc	Read	#0210	<FLJ					
1190	TSC	Blcny2.tsc	Write	#0310	<FL-					
1191	TSC	Blcny2.tsc	Write	#0310	<FL-					
1192	TSC	Blcny2.tsc	Write	#0310	<FL+					
1391	Both	Blcny2.tsc	Write	#0310	<DNP	15	42	Sue	AppearWhenFlagSet, SpawnInOtherDirection	
1391	TSC	Blcny2.tsc	Write	#0310	<FL-					
1392	Both	Blcny2.tsc	Write	#0330	<DNP	17	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1392	TSC	Blcny2.tsc	Write	#0330	<FL-					
0	Both	Blcny2.tsc	Write	#0400	<DNP	11	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
1341	Both	Blcny2.tsc	Write	#0400	<DNP	23	292	Quake	AppearWhenFlagSet	
0	Both	Blcny2.tsc	Write	#0400	<DNP	26	302	Camera Focus Marker	IgnoreSolidity	
274	Both	Blcny2.tsc	Write	#0400	<DNP	28	136	Puppy, carried	IgnoreSolidity, AppearWhenFlagSet	
274	TSC	Blcny2.tsc	Write	#0400	<FL-					
0	Both	Fall.tsc	Write	#0100	<DNP	2	296	Generator - Cloud		
0	Both	Fall.tsc	Write	#0100	<DNP	0	150	Quote		
0	Both	Fall.tsc	Write	#0120	<DNP	2	296	Generator - Cloud		
2000	TSC	Fall.tsc	Write	#0120	<FL+					
1460	TSC	Fall.tsc	Write	#0120	<FL+					
274	Entity	Pixel.pxe	Read			8	136	Puppy, carried	AppearWhenFlagSet	
1440	Entity	Pixel.pxe	Read			9	165	Curly, sleeping	AppearWhenFlagSet	
836	Entity	Pixel.pxe	Read			11	259	Curly, carried	AppearWhenFlagSet	
6109	TSC	Pixel.tsc	Read	#0094	<FLJ					
1042	TSC	Pixel.tsc	Read	#0096	<FLJ					
1441	TSC	Pixel.tsc	Read	#0200	<FLJ					
1440	TSC	Pixel.tsc	Read	#0200	<FLJ					
835	TSC	Pixel.tsc	Read	#0200	<FLJ					
1445	TSC	Pixel.tsc	Write	#0202	<FL+					
1441	TSC	Pixel.tsc	Read	#0221	<FLJ					
1445	TSC	Pixel.tsc	Read	#0221	<FLJ					
1441	TSC	Pixel.tsc	Write	#0222	<FL+					
1444	TSC	Pixel.tsc	Read	#0250	<FLJ					
1442	TSC	Pixel.tsc	Read	#0250	<FLJ					
1441	TSC	Pixel.tsc	Read	#0250	<FLJ					
1440	TSC	Pixel.tsc	Read	#0250	<FLJ					
836	TSC	Pixel.tsc	Read	#0250	<FLJ					
836	Both	Pixel.tsc	Write	#0251	<DNP	11	259	Curly, carried	IgnoreSolidity, AppearWhenFlagSet	
836	TSC	Pixel.tsc	Write	#0251	<FL-					
1440	TSC	Pixel.tsc	Write	#0251	<FL+					
1442	TSC	Pixel.tsc	Write	#0253	<FL+					
836	TSC	Pixel.tsc	Write	#0254	<FL+					
1042	TSC	Pixel.tsc	Write	#0254	<FL+					
1440	TSC	Pixel.tsc	Write	#0254	<FL-					
1444	TSC	Pixel.tsc	Write	#0254	<FL+					
0	Entity	e_Maze.pxe	Write			1	306	Balrog, nurse	Shootable	
2000	TSC	e_Maze.tsc	Read	#0100	<FLJ					
162	TSC	e_Jenk.tsc	Read	#0100	<FLJ					
2000	TSC	e_Sky.tsc	Read	#0100	<FLJ					
274	Entity	Prefa2.pxe	Read			6	136	Puppy, carried	AppearWhenFlagSet	
1534	TSC	Prefa2.tsc	Write	#0110	<FL+					
1550	TSC	Prefa2.tsc	Write	#0110	<FL+					
1046	TSC	Prefa2.tsc	Read	#0110	<FLJ					
1531	TSC	Prefa2.tsc	Write	#0111	<FL+					
1390	TSC	Prefa2.tsc	Write	#0200	<FL+					
1391	TSC	Prefa2.tsc	Write	#0200	<FL+					
1392	TSC	Prefa2.tsc	Write	#0200	<FL+					
1341	Entity	Hell1.pxe	Read			14	292	Quake	AppearWhenFlagSet	
1530	Entity	Hell1.pxe	Read			36	70	Sparkling Item	HideWhenFlagSet	
274	Entity	Hell1.pxe	Read			42	136	Puppy, carried	AppearWhenFlagSet	
1531	Entity	Hell1.pxe	Read			43	117	Curly, standing	AppearWhenFlagSet	
16	Entity	Hell1.pxe				44	253	Energy Capsule 		SpecialEntityNoWriteFlag
16	Entity	Hell1.pxe				45	253	Energy Capsule 		SpecialEntityNoWriteFlag
1532	Entity	Hell1.pxe	Read			46	259	Curly, carried	AppearWhenFlagSet	
10	Entity	Hell1.pxe				47	253	Energy Capsule 		SpecialEntityNoWriteFlag
10	Entity	Hell1.pxe				48	253	Energy Capsule 		SpecialEntityNoWriteFlag
10	Entity	Hell1.pxe				49	253	Energy Capsule 		SpecialEntityNoWriteFlag
10	Entity	Hell1.pxe				50	253	Energy Capsule 		SpecialEntityNoWriteFlag
1533	Entity	Hell1.pxe	Read			53	320	Curly, carried, shooting	AppearWhenFlagSet	
1531	TSC	Hell1.tsc	Read	#0110	<FLJ					
1530	Both	Hell1.tsc	Write	#0400	<DNP	36	70	Sparkling Item	Interactable, HideWhenFlagSet	
0	Both	Hell1.tsc	Write	#0420	<DNP	37	46	H/V Trigger	RunEventOnTouch	
1531	TSC	Hell1.tsc	Write	#0500	<FL-					
1532	TSC	Hell1.tsc	Write	#0500	<FL+					
0	Both	Hell1.tsc	Write	#0900	<DNP	51	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
0	Both	Hell1.tsc	Write	#0901	<DNP	52	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
1341	Entity	Hell2.pxe	Read			5	292	Quake	AppearWhenFlagSet	
1351	Entity	Hell2.pxe	Read			6	294	Generator - Falling Block	HideWhenFlagSet	
1534	Entity	Hell2.pxe	Read			12	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			13	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			14	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			15	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			16	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			17	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			18	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			19	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			20	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			21	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			22	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			23	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			24	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			25	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			26	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			27	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			28	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			29	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			30	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			31	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			32	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			33	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			34	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			35	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			36	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			37	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			38	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell2.pxe	Read			39	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
274	Entity	Hell2.pxe	Read			40	136	Puppy, carried	AppearWhenFlagSet	
1532	Entity	Hell2.pxe	Read			41	259	Curly, carried	AppearWhenFlagSet	
1533	Entity	Hell2.pxe	Read			44	320	Curly, carried, shooting	AppearWhenFlagSet	
0	Both	Hell2.tsc	Write	#0900	<DNP	42	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
0	Both	Hell2.tsc	Write	#0901	<DNP	43	46	H/V Trigger	RunEventOnTouch	
0	Entity	Hell3.pxe	Write			7	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			8	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			10	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			11	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			14	322	Deleet (enemy)	Shootable	
1534	Entity	Hell3.pxe	Read			15	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			16	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			17	87	Heart	AppearWhenFlagSet	
19	Entity	Hell3.pxe				18	253	Energy Capsule 		SpecialEntityNoWriteFlag
1534	Entity	Hell3.pxe	Read			19	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			20	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			21	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			22	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			23	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			24	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			25	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			26	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			27	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			28	0	Null	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			29	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			30	87	Heart	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			35	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			36	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			37	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			38	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			39	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			40	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			41	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			42	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			43	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			44	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			45	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			46	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			47	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			48	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			49	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			50	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			51	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			52	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			53	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			54	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			55	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			56	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			57	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			58	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			59	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			60	317	Mesa (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			61	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			62	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			63	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			64	246	Press, Proximity (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			65	246	Press, Proximity (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			66	246	Press, Proximity (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			69	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			70	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			71	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			72	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			73	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			74	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			75	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			76	310	Bute, sword (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			78	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			79	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			80	46	H/V Trigger	AppearWhenFlagSet	
1551	Entity	Hell3.pxe	Read			83	15	Treasure Chest, closed	HideWhenFlagSet	
1551	Entity	Hell3.pxe	Read			84	21	Treasure Chest, open	AppearWhenFlagSet	
1341	Entity	Hell3.pxe	Read			85	292	Quake	AppearWhenFlagSet	
1550	Entity	Hell3.pxe	Read			87	46	H/V Trigger	AppearWhenFlagSet	
1550	Entity	Hell3.pxe	Read			89	46	H/V Trigger	AppearWhenFlagSet	
0	Entity	Hell3.pxe	Write			90	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			91	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			92	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			93	322	Deleet (enemy)	Shootable	
0	Entity	Hell3.pxe	Write			94	322	Deleet (enemy)	Shootable	
1534	Entity	Hell3.pxe	Read, Write			95	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read, Write			96	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			101	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			102	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			103	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			104	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			105	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			106	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			107	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			108	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			109	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			110	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			111	46	H/V Trigger	AppearWhenFlagSet	
1534	Entity	Hell3.pxe	Read			112	46	H/V Trigger	AppearWhenFlagSet	
274	Entity	Hell3.pxe	Read			113	136	Puppy, carried	AppearWhenFlagSet	
1532	Entity	Hell3.pxe	Read			114	259	Curly, carried	AppearWhenFlagSet	
1533	Entity	Hell3.pxe	Read			121	320	Curly, carried, shooting	AppearWhenFlagSet	
1532	TSC	Hell3.tsc	Read	#0095	<FLJ					
1550	TSC	Hell3.tsc	Read	#0095	<FLJ					
1534	TSC	Hell3.tsc	Read	#0110	<FLJ					
1532	TSC	Hell3.tsc	Write	#0200	<FL-					
1533	TSC	Hell3.tsc	Write	#0200	<FL+					
1550	TSC	Hell3.tsc	Read	#0200	<FLJ					
1550	Both	Hell3.tsc	Write	#0201	<DNP	89	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0241	<DNP	80	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0243	<DNP	79	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0245	<DNP	78	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0251	<DNP	110	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0253	<DNP	108	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0255	<DNP	109	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0257	<DNP	107	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0290	<DNP	111	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0291	<DNP	112	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1550	Both	Hell3.tsc	Write	#0300	<DNP	87	46	H/V Trigger	RunEventOnTouch, AppearWhenFlagSet, SpawnInOtherDirection	
1534	Both	Hell3.tsc	Write	#0300	<DNA	101	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	102	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	103	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	104	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	105	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	106	309	Bute, flying, 1 (enemy)	AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	35	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	36	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	38	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	40	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	41	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	42	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	43	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	44	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	45	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	46	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	50	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	51	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	52	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	53	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	54	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	55	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	56	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	57	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	58	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	63	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	95	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	96	311	Bute, archer (enemy)	Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	37	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	39	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	47	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	48	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	49	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	59	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1534	Both	Hell3.tsc	Write	#0300	<DNA	60	317	Mesa (enemy)	SoftSolid, Shootable, AppearWhenFlagSet, SpawnInOtherDirection, ShowDamage	
1551	TSC	Hell3.tsc	Read	#0390	<FLJ					
1551	TSC	Hell3.tsc	Write	#0390	<FL+					
0	Both	Hell3.tsc	Write	#0900	<DNP	115	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
0	Both	Hell3.tsc	Write	#0901	<DNP	116	46	H/V Trigger	RunEventOnTouch, SpawnInOtherDirection	
1550	TSC	Hell3.tsc	Write	#1000	<FL-					
